BuildingIndex,Year,Month,Day,Hour,Quarter,P1(DayOfWeek),P2(Holiday),P3(Temp),P4(CloudCover),P5(SolarIrradiance),Generation
1,2018,6,12,9,3,2,4,20.1,3,31,0
1,2018,6,12,10,0,2,4,21.1,3,31,0
1,2018,6,12,10,1,2,4,21.1,3,31,0
1,2018,6,12,10,2,2,4,21.1,3,31,0
1,2018,6,12,10,3,2,4,21.1,3,31,0
1,2018,6,12,11,0,2,4,23,3,31,0
1,2018,6,12,11,1,2,4,23,3,31,0
1,2018,6,12,11,2,2,4,23,3,31,0
1,2018,6,12,11,3,2,4,23,3,31,0
1,2018,6,12,12,0,2,4,23.6,4,31,0
1,2018,6,12,12,1,2,4,23.6,4,31,0
1,2018,6,12,12,2,2,4,23.6,4,31,0
1,2018,6,12,12,3,2,4,23.6,4,31,0
1,2018,6,12,13,0,2,4,22.8,4,31,0
1,2018,6,12,13,1,2,4,22.8,4,31,0
1,2018,6,12,13,2,2,4,22.8,4,31,0
1,2018,6,12,13,3,2,4,22.8,4,31,0
1,2018,6,12,14,0,2,4,25,4,31,0
1,2018,6,12,14,1,2,4,25,4,31,0
1,2018,6,12,14,2,2,4,25,4,31,0
1,2018,6,12,14,3,2,4,25,4,31,0
1,2018,6,12,15,0,2,4,24,4,31,0
1,2018,6,12,15,1,2,4,24,4,31,0
1,2018,6,12,15,2,2,4,24,4,31,0
1,2018,6,12,15,3,2,4,24,4,31,0
1,2018,6,12,16,0,2,4,24.4,4,31,0
1,2018,6,12,16,1,2,4,24.4,4,31,0
1,2018,6,12,16,2,2,4,24.4,4,31,0
1,2018,6,12,16,3,2,4,24.4,4,31,0
1,2018,6,12,17,0,2,4,24.5,1,31,0
1,2018,6,12,17,1,2,4,24.5,1,31,0
1,2018,6,12,17,2,2,4,24.5,1,31,0
1,2018,6,12,17,3,2,4,24.5,1,31,0
1,2018,6,12,18,0,2,4,24,3,31,0
1,2018,6,12,18,1,2,4,24,3,31,0
1,2018,6,12,18,2,2,4,24,3,31,0
1,2018,6,12,18,3,2,4,24,3,31,0
1,2018,6,12,19,0,2,4,23.5,2,31,0
1,2018,6,12,19,1,2,4,23.5,2,31,0
1,2018,6,12,19,2,2,4,23.5,2,31,0
1,2018,6,12,19,3,2,4,23.5,2,31,0
1,2018,6,12,20,0,2,4,22.1,2,31,0
1,2018,6,12,20,1,2,4,22.1,2,31,0
1,2018,6,12,20,2,2,4,22.1,2,31,0
1,2018,6,12,20,3,2,4,22.1,2,31,0
1,2018,6,12,21,0,2,4,21.2,2,31,0
1,2018,6,12,21,1,2,4,21.2,2,31,0
1,2018,6,12,21,2,2,4,21.2,2,31,0
1,2018,6,12,21,3,2,4,21.2,2,31,0
1,2018,6,12,22,0,2,4,20.6,1,31,0
1,2018,6,12,22,1,2,4,20.6,1,31,0
1,2018,6,12,22,2,2,4,20.6,1,31,0
1,2018,6,12,22,3,2,4,20.6,1,31,0
1,2018,6,12,23,0,2,4,20,1,31,0
1,2018,6,12,23,1,2,4,20,1,31,0
1,2018,6,12,23,2,2,4,20,1,31,0
1,2018,6,12,23,3,2,4,20,1,31,0
1,2018,6,12,24,0,2,4,19.1,1,31,0
1,2018,6,13,0,1,3,4,19.1,1,31,0
1,2018,6,13,0,2,3,4,19.1,1,31,0
1,2018,6,13,0,3,3,4,19.1,1,31,0
1,2018,6,13,1,0,3,4,18.3,1,31,0
1,2018,6,13,1,1,3,4,18.3,1,31,0
1,2018,6,13,1,2,3,4,18.3,1,31,0
1,2018,6,13,1,3,3,4,18.3,1,31,0
1,2018,6,13,2,0,3,4,17.9,1,31,0
1,2018,6,13,2,1,3,4,17.9,1,31,0
1,2018,6,13,2,2,3,4,17.9,1,31,0
1,2018,6,13,2,3,3,4,17.9,1,31,0
1,2018,6,13,3,0,3,4,17.6,4,31,0
1,2018,6,13,3,1,3,4,17.6,4,31,0
1,2018,6,13,3,2,3,4,17.6,4,31,0
1,2018,6,13,3,3,3,4,17.6,4,31,0
1,2018,6,13,4,0,3,4,17,4,31,0
1,2018,6,13,4,1,3,4,17,4,31,0
1,2018,6,13,4,2,3,4,17,4,31,0
1,2018,6,13,4,3,3,4,17,4,31,0
1,2018,6,13,5,0,3,4,17,4,31,0
1,2018,6,13,5,1,3,4,17,4,31,0
1,2018,6,13,5,2,3,4,17,4,31,0
1,2018,6,13,5,3,3,4,17,4,31,0
1,2018,6,13,6,0,3,4,17,4,31,0
1,2018,6,13,6,1,3,4,17,4,31,0
1,2018,6,13,6,2,3,4,17,4,31,0
1,2018,6,13,6,3,3,4,17,4,31,0
1,2018,6,13,7,0,3,4,17.5,4,31,0
1,2018,6,13,7,1,3,4,17.5,4,31,0
1,2018,6,13,7,2,3,4,17.5,4,31,0
1,2018,6,13,7,3,3,4,17.5,4,31,0
1,2018,6,13,8,0,3,4,19.4,4,31,0
1,2018,6,13,8,1,3,4,19.4,4,31,0
1,2018,6,13,8,2,3,4,19.4,4,31,0
1,2018,6,13,8,3,3,4,19.4,4,31,0
1,2018,6,13,9,0,3,4,21.8,3,31,0
1,2018,6,13,9,1,3,4,21.8,3,31,0
1,2018,6,13,9,2,3,4,21.8,3,31,0
1,2018,6,13,9,3,3,4,21.8,3,31,0
1,2018,6,13,10,0,3,4,21.9,3,31,0
1,2018,6,13,10,1,3,4,21.9,3,31,0
1,2018,6,13,10,2,3,4,21.9,3,31,0
1,2018,6,13,10,3,3,4,21.9,3,31,0
1,2018,6,13,11,0,3,4,24.4,3,31,0
1,2018,6,13,11,1,3,4,24.4,3,31,0
1,2018,6,13,11,2,3,4,24.4,3,31,0
1,2018,6,13,11,3,3,4,24.4,3,31,0
1,2018,6,13,12,0,3,4,25.7,3,31,0
1,2018,6,13,12,1,3,4,25.7,3,31,0
1,2018,6,13,12,2,3,4,25.7,3,31,0
1,2018,6,13,12,3,3,4,25.7,3,31,0
1,2018,6,13,13,0,3,4,27.3,3,31,0
1,2018,6,13,13,1,3,4,27.3,3,31,0
1,2018,6,13,13,2,3,4,27.3,3,31,0
1,2018,6,13,13,3,3,4,27.3,3,31,0
1,2018,6,13,14,0,3,4,27.8,3,31,0
1,2018,6,13,14,1,3,4,27.8,3,31,0
1,2018,6,13,14,2,3,4,27.8,3,31,0
1,2018,6,13,14,3,3,4,27.8,3,31,0
1,2018,6,13,15,0,3,4,28.4,3,31,0
1,2018,6,13,15,1,3,4,28.4,3,31,0
1,2018,6,13,15,2,3,4,28.4,3,31,0
1,2018,6,13,15,3,3,4,28.4,3,31,0
1,2018,6,13,16,0,3,4,28.2,3,31,0
1,2018,6,13,16,1,3,4,28.2,3,31,0
1,2018,6,13,16,2,3,4,28.2,3,31,0
1,2018,6,13,16,3,3,4,28.2,3,31,0
1,2018,6,13,17,0,3,4,27.5,3,31,0
1,2018,6,13,17,1,3,4,27.5,3,31,0
1,2018,6,13,17,2,3,4,27.5,3,31,0
1,2018,6,13,17,3,3,4,27.5,3,31,0
1,2018,6,13,18,0,3,4,26.5,3,31,0
1,2018,6,13,18,1,3,4,26.5,3,31,0
1,2018,6,13,18,2,3,4,26.5,3,31,0
1,2018,6,13,18,3,3,4,26.5,3,31,0
1,2018,6,13,19,0,3,4,25.3,3,31,0
1,2018,6,13,19,1,3,4,25.3,3,31,0
1,2018,6,13,19,2,3,4,25.3,3,31,0
1,2018,6,13,19,3,3,4,25.3,3,31,0
1,2018,6,13,20,0,3,4,24.5,3,31,0
1,2018,6,13,20,1,3,4,24.5,3,31,0
1,2018,6,13,20,2,3,4,24.5,3,31,0
1,2018,6,13,20,3,3,4,24.5,3,31,0
1,2018,6,13,21,0,3,4,23.6,3,31,0
1,2018,6,13,21,1,3,4,23.6,3,31,0
1,2018,6,13,21,2,3,4,23.6,3,31,0
1,2018,6,13,21,3,3,4,23.6,3,31,0
1,2018,6,13,22,0,3,4,23,3,31,0
1,2018,6,13,22,1,3,4,23,3,31,0
1,2018,6,13,22,2,3,4,23,3,31,0
1,2018,6,13,22,3,3,4,23,3,31,0
1,2018,6,13,23,0,3,4,23,3,31,0
1,2018,6,13,23,1,3,4,23,3,31,0
1,2018,6,13,23,2,3,4,23,3,31,0
1,2018,6,13,23,3,3,4,23,3,31,0
1,2018,6,13,24,0,3,4,22.5,3,31,0
1,2018,6,14,0,1,4,4,22.5,3,31,0
1,2018,6,14,0,2,4,4,22.5,3,31,0
1,2018,6,14,0,3,4,4,22.5,3,31,0
1,2018,6,14,1,0,4,4,21.7,4,31,0
1,2018,6,14,1,1,4,4,21.7,4,31,0
1,2018,6,14,1,2,4,4,21.7,4,31,0
1,2018,6,14,1,3,4,4,21.7,4,31,0
1,2018,6,14,2,0,4,4,21.1,4,31,0
1,2018,6,14,2,1,4,4,21.1,4,31,0
1,2018,6,14,2,2,4,4,21.1,4,31,0
1,2018,6,14,2,3,4,4,21.1,4,31,0
1,2018,6,14,3,0,4,4,20.7,4,31,0
1,2018,6,14,3,1,4,4,20.7,4,31,0
1,2018,6,14,3,2,4,4,20.7,4,31,0
1,2018,6,14,3,3,4,4,20.7,4,31,0
1,2018,6,14,4,0,4,4,19.9,4,31,0
1,2018,6,14,4,1,4,4,19.9,4,31,0
1,2018,6,14,4,2,4,4,19.9,4,31,0
1,2018,6,14,4,3,4,4,19.9,4,31,0
1,2018,6,14,5,0,4,4,19.5,4,31,0
1,2018,6,14,5,1,4,4,19.5,4,31,0
1,2018,6,14,5,2,4,4,19.5,4,31,0
1,2018,6,14,5,3,4,4,19.5,4,31,0
1,2018,6,14,6,0,4,4,19.1,4,31,0
1,2018,6,14,6,1,4,4,19.1,4,31,0
1,2018,6,14,6,2,4,4,19.1,4,31,0
1,2018,6,14,6,3,4,4,19.1,4,31,0
1,2018,6,14,7,0,4,4,19.4,4,31,0
1,2018,6,14,7,1,4,4,19.4,4,31,0
1,2018,6,14,7,2,4,4,19.4,4,31,0
1,2018,6,14,7,3,4,4,19.4,4,31,0
1,2018,6,14,8,0,4,4,20.7,3,31,0
1,2018,6,14,8,1,4,4,20.7,3,31,0
1,2018,6,14,8,2,4,4,20.7,3,31,0
1,2018,6,14,8,3,4,4,20.7,3,31,0
1,2018,6,14,9,0,4,4,21.6,3,31,0
1,2018,6,14,9,1,4,4,21.6,3,31,0
1,2018,6,14,9,2,4,4,21.6,3,31,0
1,2018,6,14,9,3,4,4,21.6,3,31,0
1,2018,6,14,10,0,4,4,23,3,31,0
1,2018,6,14,10,1,4,4,23,3,31,0
1,2018,6,14,10,2,4,4,23,3,31,0
1,2018,6,14,10,3,4,4,23,3,31,0
1,2018,6,14,11,0,4,4,24,3,,0
1,2018,6,14,11,1,4,4,24,3,,0
1,2018,6,14,11,2,4,4,24,3,,0
1,2018,6,14,11,3,4,4,24,3,,0
1,2018,6,14,12,0,4,4,25.5,3,,0
1,2018,6,14,12,1,4,4,25.5,3,,0
1,2018,6,14,12,2,4,4,25.5,3,,0
1,2018,6,14,12,3,4,4,25.5,3,,0
1,2018,6,14,13,0,4,4,,,31,0
1,2018,6,14,13,1,4,4,,,31,0
1,2018,6,14,13,2,4,4,,,31,0
1,2018,6,14,13,3,4,4,,,31,0
1,2018,6,14,14,0,4,4,,,31,0
1,2018,6,14,14,1,4,4,,,31,0
1,2018,6,14,14,2,4,4,,,31,0
1,2018,6,14,14,3,4,4,,,31,0
1,2018,6,14,15,0,4,4,27.5,3,31,0
1,2018,6,14,15,1,4,4,27.5,3,31,0
1,2018,6,14,15,2,4,4,27.5,3,31,0
1,2018,6,14,15,3,4,4,27.5,3,31,0
1,2018,6,14,16,0,4,4,26.2,3,31,0
1,2018,6,14,16,1,4,4,26.2,3,31,0
1,2018,6,14,16,2,4,4,26.2,3,31,0
1,2018,6,14,16,3,4,4,26.2,3,31,0
1,2018,6,14,17,0,4,4,26.4,3,31,0
1,2018,6,14,17,1,4,4,26.4,3,31,0
1,2018,6,14,17,2,4,4,26.4,3,31,0
1,2018,6,14,17,3,4,4,26.4,3,31,0
1,2018,6,14,18,0,4,4,25.3,3,31,0
1,2018,6,14,18,1,4,4,25.3,3,31,0
1,2018,6,14,18,2,4,4,25.3,3,31,0
1,2018,6,14,18,3,4,4,25.3,3,31,0
1,2018,6,14,19,0,4,4,24.1,3,31,0
1,2018,6,14,19,1,4,4,24.1,3,31,0
1,2018,6,14,19,2,4,4,24.1,3,31,0
1,2018,6,14,19,3,4,4,24.1,3,31,0
1,2018,6,14,20,0,4,4,22.9,3,31,0
1,2018,6,14,20,1,4,4,22.9,3,31,0
1,2018,6,14,20,2,4,4,22.9,3,31,0
1,2018,6,14,20,3,4,4,22.9,3,31,0
1,2018,6,14,21,0,4,4,21.7,3,31,0
1,2018,6,14,21,1,4,4,21.7,3,31,0
1,2018,6,14,21,2,4,4,21.7,3,31,0
1,2018,6,14,21,3,4,4,21.7,3,31,0
1,2018,6,14,22,0,4,4,21.1,3,31,0
1,2018,6,14,22,1,4,4,21.1,3,31,0
1,2018,6,14,22,2,4,4,21.1,3,31,0
1,2018,6,14,22,3,4,4,21.1,3,31,0
1,2018,6,14,23,0,4,4,20.4,3,31,0
1,2018,6,14,23,1,4,4,20.4,3,31,0
1,2018,6,14,23,2,4,4,20.4,3,31,0
1,2018,6,14,23,3,4,4,20.4,3,31,0
1,2018,6,14,24,0,4,4,19.7,3,31,0
1,2018,6,15,0,1,5,4,19.7,3,31,0
1,2018,6,15,0,2,5,4,19.7,3,31,0
1,2018,6,15,0,3,5,4,19.7,3,31,0
1,2018,6,15,1,0,5,4,19.2,3,31,0
1,2018,6,15,1,1,5,4,19.2,3,31,0
1,2018,6,15,1,2,5,4,19.2,3,31,0
1,2018,6,15,1,3,5,4,19.2,3,31,0
1,2018,6,15,2,0,5,4,18.6,3,31,0
1,2018,6,15,2,1,5,4,18.6,3,31,0
1,2018,6,15,2,2,5,4,18.6,3,31,0
